N,EGT,WF,Status
90.0915,1368.75,6088.46,0
90.0745,1371.21,6084.62,0
90.083,1370.21,6073.08,0
90.0661,1367.7,6073.08,0
90.0152,1370.63,6076.92,0
89.9898,1372.13,6061.54,0
89.956,1368.98,6057.69,0
89.9729,1371.9,6073.08,0
89.9306,1368.65,6065.38,0
89.939,1370.01,6061.54,0
89.9052,1370.43,6065.38,0
89.8713,1372.44,6053.85,0
89.81200000000001,1370.8,6050.0,0
89.8205,1367.96,6042.31,0
89.7612,1367.83,6042.31,0
89.7188,1367.56,6042.31,0
89.7273,1366.33,6050.0,0
89.7104,1372.32,6046.15,0
89.6765,1371.5,6038.46,0
89.6003,1370.2,6034.62,0
89.6087,1369.98,6038.46,0
89.5749,1365.82,6023.08,0
89.541,1370.91,6026.92,0
89.5156,1370.54,6019.23,0
89.5156,1369.39,6019.23,0
89.4732,1371.78,6007.69,0
89.4563,1369.15,6003.85,0
89.3631,1370.6,6000.0,0
89.3208,1369.49,5996.15,0
89.3377,1369.43,5984.62,0
89.3377,1370.52,5992.31,0
89.3462,1372.33,5984.62,0
89.2869,1372.14,5980.77,0
89.2785,1366.61,5984.62,0
89.2615,1374.02,5976.92,0
89.1938,1367.48,5961.54,0
89.1938,1369.0,5961.54,0
89.1853,1372.27,5953.85,0
89.2615,1367.88,5961.54,0
89.2531,1365.98,5961.54,0
89.1938,1366.95,5950.0,0
89.2361,1366.77,5953.85,0
89.2531,1369.24,5965.38,0
89.2446,1367.06,5953.85,0
89.2446,1366.17,5953.85,0
89.2531,1370.76,5953.85,0
89.1599,1375.56,5957.69,0
89.0837,1369.09,5950.0,0
89.0583,1367.33,5946.15,0
89.1091,1368.19,5930.77,0
89.1006,1371.83,5942.31,0
89.14299999999999,1369.75,5938.46,0
89.126,1369.43,5942.31,0
89.1684,1373.11,5942.31,0
89.1345,1369.8,5942.31,0
89.1938,1366.96,5930.77,0
89.1853,1373.17,5942.31,0
89.2531,1367.92,5950.0,0
89.2785,1366.08,5938.46,0
89.2615,1369.87,5930.77,0
89.12886436,1366.4779999999998,5829.002305,2
88.91159492,1370.736,5832.781342,2
88.77034305,1368.244,5836.550563000001,2
88.62895829,1367.392,5836.550563000001,2
88.46219054,1372.06,5832.781342,2
88.24528609999999,1376.2079999999999,5832.781342,2
88.11198676,1369.266,5832.781342,2
87.90361485,1370.384,5829.002305,2
87.72022914,1371.612,5829.002305,2
87.56177892,1370.29,5832.781342,2
87.37850792,1374.7579999999998,5829.002305,2
87.19517219,1371.296,5829.002305,2
86.96236417,1375.844,5817.675011,2
86.82869796,1371.3120000000001,5821.454047,2
86.63721190000001,1370.43,5832.781342,2
86.41305245,1375.6979999999999,5829.002305,2
86.22998270000001,1371.776,5813.905789,2
86.07154662,1374.774,5821.454047,2
85.91294764,1373.912,5825.233084,2
85.84382896,1373.65,5832.781342,2
85.66871041,1379.878,5851.656895,2
85.58277307,1374.476,5840.3296,2
85.43974814,1377.274,5844.108636999999,2
85.34509638,1373.942,5859.205153,2
85.153491,1372.53,5859.205153,2
85.2098853,1375.11,5690.02784,2
85.2098853,1378.33,5690.02784,2
85.2420291,1374.05,5693.69304,2
85.274268,1380.25,5690.02784,2
85.2823515,1375.81,5697.35824,2
85.3306623,1374.18,5708.3348,2
85.3708896,1376.68,5697.35824,2
85.3870566,1371.1,5708.3348,2
85.45143929999999,1374.99,5704.679120000001,2
85.4434509,1373.17,5722.98608,2
85.4676063,1374.29,5722.98608,2
85.5159171,1374.08,5719.320879999999,2
85.5159171,1380.17,5726.64176,2
85.5159171,1372.77,5730.30696,2
85.5159171,1373.01,5733.97216,2
85.5723114,1378.22,5730.30696,2
85.548156,1373.35,5730.30696,2
85.5723114,1379.69,5733.97216,2
85.5723114,1372.87,5737.62784,2
85.6044552,1377.57,5737.62784,2
85.6044552,1375.18,5737.62784,2
85.6206222,1376.94,5737.62784,2
85.6125387,1373.8,5741.29304,2
85.6206222,1375.39,5748.613920000001,2
85.62861059999999,1378.56,5744.95824,2
85.6447776,1377.45,5748.613920000001,2
85.6608495,1374.36,5755.9348,2
85.62861059999999,1374.25,5748.613920000001,2
85.67701650000001,1378.95,5741.29304,2
85.67701650000001,1375.89,5737.62784,2
85.668933,1379.26,5737.62784,2
85.6447776,1377.39,5755.9348,2
85.69308840000001,1376.44,5748.613920000001,2
85.668933,1379.42,5755.9348,2
85.7011719,1374.23,5741.29304,2
85.67701650000001,1373.97,5748.613920000001,2
85.68500490000001,1375.69,5752.27912,2
85.68500490000001,1378.08,5752.27912,2
85.68500490000001,1377.84,5744.95824,2
85.72532729999999,1378.5,5755.9348,2
85.7413992,1374.23,5755.9348,2
85.7413992,1376.23,5759.6,2
85.7494827,1374.75,5759.6,2
85.78172159999998,1375.46,5763.2652,2
85.7575662,1373.81,5766.92088,2
85.81386540000001,1376.4,5774.24176,2
85.78172159999998,1378.8,5763.2652,2
85.78172159999998,1375.06,5752.27912,2
85.78172159999998,1377.39,5766.92088,2
85.82194890000001,1378.88,5759.6,2
85.97462176,1375.162,5778.5516450000005,2
86.15145002,1374.124,5782.831999999999,2
86.34444955,1374.306,5809.178349,2
86.4969564,1372.9779999999998,5813.443939,2
86.69010159999999,1373.41,5832.469408,2
86.8505796,1373.142,5833.0055520000005,2
87.07639898,1376.144,5840.911999999999,2
87.20420279999999,1376.516,5856.252336,2
87.42208474,1370.5079999999998,5875.3294909999995,2
87.58247924,1371.59,5890.697056,2
87.75934062,1372.3120000000001,5894.8592929999995,2
87.9114492,1373.184,5913.988115,2
88.12136347,1375.146,5906.846704,2
88.2568535,1372.078,5925.992688,2
88.45021740000001,1370.17,5933.84,2
88.63539572,1370.2820000000002,5949.239472,2
88.80387392,1370.184,5968.434746,2
89.00575369,1369.076,5976.274646,2
89.1742317,1370.5079999999998,5980.304,2
89.35109308,1371.0,5995.73304,2
89.50275359999999,1372.152,6007.356432,2
89.69646524,1367.904,6018.979824,2
89.87331016,1370.296,6045.924157,2
90.03318840000001,1371.7779999999998,6053.73447,2
90.2524,1368.68,6061.54,2
90.2524,1368.96,6061.54,0
90.2608,1371.02,6050.0,0
90.2439,1370.85,6065.38,0
90.2778,1373.18,6069.23,0
90.3032,1372.88,6065.38,0
90.3117,1371.43,6069.23,0
90.354,1366.56,6076.92,0
90.3371,1371.96,6076.92,0
90.3371,1372.55,6080.77,0
90.354,1366.64,6076.92,0
90.3879,1373.57,6084.62,0
90.3963,1370.03,6096.15,0
90.4133,1369.88,6092.31,0
90.4472,1369.71,6092.31,0
90.4133,1370.9,6096.15,0
90.4895,1368.34,6084.62,0
90.4726,1368.89,6088.46,0
90.5234,1369.63,6096.15,0
90.5318,1370.42,6100.0,0
90.5488,1371.77,6107.69,0
90.5403,1371.18,6111.54,0
88.584,1367.92,5865.38,0
88.5671,1371.5,5865.38,0
88.5417,1369.45,5861.54,0
88.5925,1365.59,5869.23,0
88.5755,1370.03,5873.08,0
88.584,1367.8,5865.38,0
88.6433,1366.4,5873.08,0
88.6433,1368.93,5888.46,0
88.6772,1367.78,5869.23,0
88.6602,1366.91,5888.46,0
88.6602,1370.99,5869.23,0
88.6602,1371.91,5873.08,0
88.6772,1370.96,5880.77,0
88.6348,1372.83,5884.62,0
88.584,1367.92,5865.38,0
88.5671,1371.5,5865.38,0
88.5417,1369.45,5861.54,0
88.5925,1365.59,5869.23,0
88.5755,1370.03,5873.08,0
88.584,1367.8,5865.38,0
88.6433,1366.4,5873.08,0
88.6433,1368.93,5888.46,0
88.6772,1367.78,5869.23,0
88.6602,1366.91,5888.46,0
88.6602,1370.99,5869.23,0
88.6602,1371.91,5873.08,0
88.6772,1370.96,5880.77,0
88.6348,1372.83,5884.62,0
88.6433,1372.71,5876.92,0
88.6856,1367.48,5869.23,0
88.6856,1370.08,5884.62,0
88.6687,1369.08,5884.62,0
88.6687,1373.48,5884.62,0
88.6433,1372.91,5888.46,0
88.6687,1369.36,5880.77,0
88.6433,1370.81,5876.92,0
88.6602,1367.61,5869.23,0
88.6348,1369.05,5880.77,0
88.6264,1369.31,5884.62,0
88.6433,1367.91,5880.77,0
88.6602,1371.38,5876.92,0
88.6687,1366.69,5888.46,0
88.6518,1367.56,5880.77,0
88.6264,1367.94,5892.31,0
88.6856,1373.9,5873.08,0
88.6602,1364.82,5880.77,0
88.6433,1369.7,5880.77,0
88.6941,1372.15,5888.46,0
88.6602,1368.23,5884.62,0
88.6518,1366.78,5884.62,0
88.6687,1368.7,5884.62,0
88.6687,1368.62,5888.46,0
88.6687,1371.19,5884.62,0
88.6687,1369.63,5884.62,0
88.6772,1368.06,5884.62,0
88.6941,1372.22,5892.31,0
88.6687,1367.4,5880.77,0
88.6941,1366.01,5884.62,0
88.6941,1374.04,5892.31,0
88.6856,1367.95,5896.15,0
88.728,1372.38,5892.31,0
88.6856,1370.44,5896.15,0
88.6941,1367.43,5900.0,0
88.6941,1372.74,5900.0,0
88.7026,1370.45,5900.0,0
88.7365,1369.13,5900.0,0
88.7026,1369.98,5903.85,0
88.7195,1366.28,5900.0,0
88.6856,1365.23,5903.85,0
88.6772,1367.29,5896.15,0
88.711,1372.72,5903.85,0
88.7026,1369.48,5911.54,0
88.711,1372.12,5900.0,0
88.6687,1369.83,5896.15,0
88.6433,1373.65,5900.0,0
88.6094,1369.42,5900.0,0
88.601,1371.72,5903.85,0
88.6348,1366.49,5903.85,0
88.6687,1373.04,5900.0,0
88.7534,1370.99,5911.54,0
88.7026,1371.25,5919.23,0
88.7873,1368.0,5915.38,0
88.7788,1368.64,5926.92,0
88.8211,1372.69,5923.08,0
88.855,1368.47,5923.08,0
88.8381,1368.45,5923.08,0
88.8719,1365.9,5919.23,0
88.8889,1372.52,5926.92,0
88.9228,1368.56,5934.62,0
88.8889,1367.7,5926.92,0
88.8974,1368.39,5930.77,0
88.9397,1373.12,5942.31,0
88.9482,1369.67,5942.31,0
88.9905,1373.24,5946.15,0
89.0413,1367.55,5950.0,0
89.0667,1367.5,5961.54,0
89.1514,1367.33,5961.54,0
89.1175,1370.56,5965.38,0
89.1938,1367.57,5961.54,0
89.126,1371.13,5961.54,0
89.1514,1374.53,5965.38,0
89.2192,1369.43,5976.92,0
89.2361,1366.82,5984.62,0
89.2531,1372.61,5984.62,0
89.2869,1368.17,5980.77,0
89.2954,1367.75,5984.62,0
89.2869,1370.23,5984.62,0
89.2954,1368.51,5996.15,0
89.3293,1370.98,5980.77,0
89.3631,1371.81,5992.31,0
89.3716,1371.98,6003.85,0
89.4224,1372.88,6007.69,0
89.4309,1367.66,6007.69,0
89.4394,1369.94,6015.38,0
89.4309,1373.34,6015.38,0
89.4648,1372.68,6023.08,0
89.4648,1367.23,6015.38,0
89.4902,1370.03,6026.92,0
89.4986,1366.57,6019.23,0
89.524,1370.33,6026.92,0
89.5495,1370.61,6023.08,0
89.5749,1368.71,6034.62,0
89.6257,1369.87,6038.46,0
89.6003,1374.51,6042.31,0
89.6596,1368.41,6050.0,0
89.6341,1366.45,6038.46,0
89.685,1370.55,6046.15,0
89.6765,1372.48,6042.31,0
89.66799999999999,1372.2,6046.15,0
89.7104,1372.98,6050.0,0
89.7273,1367.02,6050.0,0
89.7104,1369.1,6053.85,0
89.7273,1371.54,6053.85,0
89.7273,1372.05,6053.85,0
89.7781,1369.68,6057.69,0
89.7612,1370.89,6065.38,0
89.7951,1368.41,6061.54,0
89.7696,1365.36,6069.23,0
89.7951,1372.77,6061.54,0
89.8543,1369.46,6053.85,0
89.8374,1366.97,6061.54,0
89.9136,1370.03,6069.23,0
89.9052,1372.53,6065.38,0
89.8797,1371.8,6061.54,0
89.956,1370.02,6073.08,0
89.9814,1367.17,6065.38,0
89.9644,1368.09,6073.08,0
89.9814,1366.75,6076.92,0
89.9814,1371.32,6080.77,0
90.0237,1371.43,6084.62,0
90.0491,1369.53,6076.92,0
90.0576,1368.42,6084.62,0
90.083,1369.2,6092.31,0
90.0745,1372.15,6084.62,0
90.1084,1370.64,6092.31,0
90.1084,1370.22,6092.31,0
90.1084,1371.46,6096.15,0
90.0999,1366.98,6092.31,0
90.1423,1368.93,6088.46,0
90.1423,1369.37,6092.31,0
90.1423,1370.47,6096.15,0
90.1423,1368.8,6088.46,0
90.1592,1367.96,6103.85,0
90.1677,1370.61,6103.85,0
90.1677,1369.24,6096.15,0
90.1846,1369.43,6107.69,0
90.2016,1366.58,6096.15,0
90.1846,1369.79,6107.69,0
90.2016,1372.36,6100.0,0
90.1677,1371.83,6107.69,0
90.2016,1368.54,6107.69,0
90.1762,1372.47,6103.85,0
90.2185,1369.88,6103.85,0
90.2016,1369.47,6100.0,0
90.227,1369.99,6107.69,0
90.2439,1372.87,6119.23,0
90.21,1370.98,6111.54,0
90.21,1367.47,6115.38,0
90.2439,1368.4,6103.85,0
90.227,1368.89,6111.54,0
90.1931,1368.42,6115.38,0
90.2524,1373.19,6103.85,0
90.21,1370.39,6096.15,0
90.227,1368.86,6119.23,0
90.1931,1367.17,6111.54,0
90.1931,1367.31,6092.31,0
90.1762,1366.61,6100.0,0
90.21,1370.74,6084.62,0
90.1677,1368.65,6096.15,0
90.1507,1368.98,6096.15,0
90.1677,1366.21,6088.46,0
90.1677,1369.95,6096.15,0
90.1169,1369.91,6088.46,0
90.1507,1368.35,6096.15,0
90.0915,1368.75,6088.46,0
90.0745,1371.21,6084.62,0
90.083,1370.21,6073.08,0
90.0661,1367.7,6073.08,0
90.0152,1370.63,6076.92,0
89.9898,1372.13,6061.54,0
89.956,1368.98,6057.69,0
89.9729,1371.9,6073.08,0
89.9306,1368.65,6065.38,0
89.939,1370.01,6061.54,0
89.9052,1370.43,6065.38,0
89.8713,1372.44,6053.85,0
89.81200000000001,1370.8,6050.0,0
89.8205,1367.96,6042.31,0
89.7612,1367.83,6042.31,0
89.7188,1367.56,6042.31,0
89.7273,1366.33,6050.0,0
89.7104,1372.32,6046.15,0
89.6765,1371.5,6038.46,0
89.6003,1370.2,6034.62,0
89.6087,1369.98,6038.46,0
89.5749,1365.82,6023.08,0
89.541,1370.91,6026.92,0
89.5156,1370.54,6019.23,0
89.5156,1369.39,6019.23,0
89.4732,1371.78,6007.69,0
89.4563,1369.15,6003.85,0
89.3631,1370.6,6000.0,0
89.3208,1369.49,5996.15,0
89.3377,1369.43,5984.62,0
89.3377,1370.52,5992.31,0
89.3462,1372.33,5984.62,0
89.2869,1372.14,5980.77,0
89.2785,1366.61,5984.62,0
89.2615,1374.02,5976.92,0
89.1938,1367.48,5961.54,0
89.1938,1369.0,5961.54,0
89.1853,1372.27,5953.85,0
89.2615,1367.88,5961.54,0
89.2531,1365.98,5961.54,0
89.1938,1366.95,5950.0,0
89.2361,1366.77,5953.85,0
89.2531,1369.24,5965.38,0
89.2446,1367.06,5953.85,0
89.2446,1366.17,5953.85,0
89.2531,1370.76,5953.85,0
89.1599,1375.56,5957.69,0
89.0837,1369.09,5950.0,0
87.79231041,1369.862,5862.984189,2
87.60713248,1376.17,5881.859742000001,2
87.45482477,1374.0479999999998,5866.753411,2
87.30251416,1371.9260000000002,5889.408,2
87.15000711,1374.024,5885.628963,2
86.91585473,1376.832,5885.628963,2
86.75514776,1373.27,5870.532447,2
86.59447043,1376.388,5881.859742000001,2
86.44176425,1372.306,5885.628963,2
86.28895849999999,1376.5739999999998,5893.187037,2
86.16826323,1376.8020000000001,5893.187037,2
85.99912020000001,1376.43,5885.628963,2
85.99912020000001,1373.55,5715.6652,2
86.03135909999999,1376.65,5722.98608,2
85.99912020000001,1374.56,5712.0,2
86.03135909999999,1373.84,5726.64176,2
86.02327559999999,1377.28,5726.64176,2
86.0715864,1373.08,5722.98608,2
86.08775340000001,1373.68,5719.320879999999,2
86.063598,1374.07,5726.64176,2
86.1038253,1375.73,5733.97216,2
86.11999229999999,1373.02,5737.62784,2
86.0957418,1374.25,5730.30696,2
86.12798070000001,1373.86,5733.97216,2
86.1038253,1373.48,5730.30696,2
86.1119088,1375.4,5722.98608,2
86.1683031,1375.56,5733.97216,2
86.1924585,1373.16,5726.64176,2
86.1924585,1375.13,5730.30696,2
86.1602196,1375.09,5726.64176,2
86.184375,1375.79,5733.97216,2
86.2085304,1375.49,5744.95824,2
86.2085304,1378.44,5730.30696,2
86.2487577,1373.84,5737.62784,2
86.2730082,1374.92,5737.62784,2
86.2407693,1376.07,5744.95824,2
86.2568412,1375.06,5741.29304,2
86.2568412,1373.7,5733.97216,2
86.28908009999999,1374.9,5741.29304,2
86.305152,1375.71,5748.613920000001,2
86.3615463,1377.06,5741.29304,2
86.32131899999999,1377.43,5748.613920000001,2
86.3696298,1375.96,5752.27912,2
86.40186870000001,1376.71,5759.6,2
86.42602409999999,1376.53,5766.92088,2
86.42602409999999,1377.18,5748.613920000001,2
86.4743349,1377.64,5759.6,2
86.4581679,1375.96,5759.6,2
86.4501795,1375.18,5755.9348,2
86.184375,1374.3,5737.62784,2
86.1924585,1376.22,5726.64176,2
86.1762915,1374.44,5726.64176,2
86.22460229999999,1377.61,5730.30696,2
86.184375,1374.86,5737.62784,2
86.2085304,1375.82,5730.30696,2
86.2004469,1374.07,5726.64176,2
86.2407693,1375.53,5726.64176,2
86.2326858,1376.49,5733.97216,2
86.22460229999999,1375.57,5730.30696,2
86.2568412,1375.84,5730.30696,2
86.2809966,1375.63,5737.62784,2
86.2649247,1373.6,5741.29304,2
86.45882074,1377.3220000000001,5749.199525999999,2
86.66089984,1374.774,5764.451197,2
86.81446901,1377.866,5787.082826,2
87.00044328,1373.828,5787.609354,2
87.17828408,1375.6,5799.188432,2
87.40503308,1372.5620000000001,5814.477062,2
87.56666968,1374.914,5833.487765999999,2
87.78546748,1373.836,5845.089002000001,2
87.95522419,1376.358,5852.958509,2
88.14144778,1375.52,5868.291472,2
88.31117117,1371.412,5872.409414,2
88.5057115,1375.024,5887.740038,2
88.7085209,1370.2160000000001,5906.846704,2
88.88657749,1371.7679999999998,5914.696413000001,2
89.07296748,1372.22,5930.0639200000005,2
89.30919644,1372.5720000000001,5937.898883,2
89.50411917,1371.414,5949.500118,2
89.67395839,1372.296,5976.274646,2
89.86886559,1370.858,5980.304,2
89.98006812,1369.91,5995.73304,2
90.20014286,1369.332,6011.1669409999995,2
90.33628087,1372.0739999999998,6022.797706,2
90.55652143,1370.596,6022.9327840000005,2
90.7093605,1370.9579999999999,6038.384,2
90.8875,1370.76,6046.15,2
90.896,1369.12,6042.31,0
90.9214,1371.57,6046.15,0
90.9045,1372.58,6050.0,0
90.9299,1370.19,6061.54,0
90.9299,1371.95,6053.85,0
90.9722,1371.42,6053.85,0
90.9638,1368.74,6057.69,0
90.9976,1372.41,6061.54,0
90.9892,1368.96,6061.54,0
90.9722,1369.91,6061.54,0
90.9383,1369.57,6061.54,0
90.9722,1369.49,6057.69,0
90.9638,1372.1,6053.85,0
90.9383,1368.21,6061.54,0
90.8875,1370.13,6061.54,0
90.896,1366.93,6057.69,0
90.8875,1371.34,6050.0,0
90.7944,1371.89,6050.0,0
90.7436,1369.89,6050.0,0
90.7436,1372.02,6034.62,0
90.7097,1370.53,6042.31,0
90.6589,1372.63,6034.62,0
90.5996,1369.14,6038.46,0
90.5911,1369.39,6034.62,0
90.5657,1369.95,6046.15,0
90.5911,1369.61,6034.62,0
90.6335,1371.76,6053.85,0
90.6335,1369.61,6069.23,0
90.6335,1370.31,6061.54,0
90.6081,1370.36,6065.38,0
90.6335,1371.2,6050.0,0
90.6504,1369.48,6073.08,0
90.6758,1369.56,6080.77,0
90.6843,1369.03,6069.23,0
90.7012,1369.92,6076.92,0
90.76899999999999,1370.38,6073.08,0
90.8028,1371.88,6069.23,0
90.8621,1370.67,6084.62,0
90.8791,1370.33,6080.77,0
90.9214,1368.98,6088.46,0
90.9383,1370.62,6092.31,0
90.9468,1369.51,6076.92,0
90.9045,1370.43,6088.46,0
90.8706,1369.81,6076.92,0
90.8791,1370.49,6069.23,0
90.8706,1370.78,6080.77,0
90.8028,1368.79,6076.92,0
90.7859,1370.15,6084.62,0
90.7944,1369.28,6076.92,0
90.75200000000001,1370.49,6076.92,0
90.7351,1367.26,6080.77,0
90.6758,1369.68,6057.69,0
90.7436,1371.11,6076.92,0
90.7097,1369.02,6088.46,0
90.7097,1370.33,6080.77,0
90.6927,1372.02,6076.92,0
90.6927,1369.62,6084.62,0
90.6843,1371.28,6076.92,0
90.6843,1371.62,6073.08,0
90.6758,1371.33,6065.38,0
90.6589,1369.66,6073.08,0
90.625,1370.22,6076.92,0
90.6758,1368.77,6061.54,0
90.5488,1367.93,6057.69,0
90.5996,1368.68,6069.23,0
90.6165,1371.02,6065.38,0
90.5742,1369.09,6069.23,0
90.5827,1370.88,6057.69,0
90.5488,1368.08,6057.69,0
90.5573,1369.36,6057.69,0
90.5234,1368.11,6057.69,0
90.4472,1369.18,6046.15,0
90.3963,1370.7,6046.15,0
90.354,1372.56,6030.77,0
90.3117,1371.58,6023.08,0
90.2947,1369.95,6011.54,0
90.1931,1366.87,6011.54,0
90.0915,1368.21,6007.69,0
90.0661,1368.18,6015.38,0
90.0237,1367.57,6011.54,0
90.0152,1372.37,6003.85,0
89.9306,1372.95,6003.85,0
89.939,1370.28,5996.15,0
89.8628,1371.34,5996.15,0
89.8543,1368.64,5980.77,0
89.8289,1370.63,5988.46,0
89.8205,1372.14,5992.31,0
89.7442,1369.76,5980.77,0
89.6596,1374.15,5973.08,0
89.6426,1371.17,5957.69,0
89.5579,1368.82,5950.0,0
89.5071,1374.14,5938.46,0
89.5156,1369.73,5934.62,0
89.4478,1368.45,5930.77,0
89.3801,1370.73,5923.08,0
89.3547,1370.92,5926.92,0
89.2615,1367.76,5907.69,0
89.2192,1368.31,5903.85,0
89.1175,1372.22,5892.31,0
89.0583,1372.06,5888.46,0
88.9651,1367.17,5869.23,0
88.8974,1367.26,5865.38,0
88.8635,1370.83,5869.23,0
89.3885,1370.52,5926.92,0
89.5325,1365.8,5942.31,0
89.5579,1369.9,5934.62,0
89.5664,1370.54,5942.31,0
89.6257,1367.23,5938.46,0
89.6341,1369.98,5938.46,0
89.66799999999999,1370.47,5946.15,0
89.7442,1373.85,5950.0,0
89.7358,1370.39,5946.15,0
89.7696,1372.83,5961.54,0
89.8035,1370.67,5965.38,0
89.8543,1371.94,5961.54,0
89.8543,1369.73,5969.23,0
89.9052,1372.3,5961.54,0
89.9221,1373.5,5976.92,0
89.9221,1371.44,5961.54,0
89.9136,1370.37,5973.08,0
89.9306,1373.63,5969.23,0
89.9729,1366.63,5961.54,0
89.9221,1369.35,5969.23,0
89.9306,1371.29,5976.92,0
89.9475,1373.26,5969.23,0
89.956,1373.04,5969.23,0
89.9729,1373.69,5969.23,0
89.956,1366.37,5965.38,0
89.9306,1367.78,5969.23,0
89.939,1372.6,5969.23,0
89.956,1367.84,5973.08,0
89.9644,1368.12,5961.54,0
89.956,1368.25,5976.92,0
89.8967,1369.66,5976.92,0
89.9052,1366.99,5965.38,0
89.939,1368.72,5965.38,0
89.9052,1373.54,5973.08,0
89.8967,1371.05,5965.38,0
89.8797,1368.57,5965.38,0
89.8967,1372.57,5969.23,0
89.8797,1369.82,5969.23,0
89.939,1368.61,5973.08,0
89.9644,1368.09,5988.46,0
90.0068,1367.53,5980.77,0
89.9729,1370.32,5980.77,0
90.0152,1368.32,5980.77,0
89.9814,1367.91,5980.77,0
89.9814,1366.72,5976.92,0
90.0152,1369.86,5980.77,0
90.0152,1368.47,5980.77,0
90.0068,1373.16,5984.62,0
90.0406,1369.0,5984.62,0
90.0237,1372.56,6000.0,0
90.0576,1369.19,5996.15,0
90.083,1369.5,6000.0,0
89.8459,1368.75,5946.15,0
86.8394,1370.64,5542.31,1
79.7934,991.446,4053.85,1
52.0325,743.133,2519.23,1
52.0071,745.7560000000001,2542.31,1
0.0,292.92,0.0,1
0.0,188.97299999999998,0.0,1
0.0,154.774,0.0,1
0.0,137.2,0.0,1
0.0,124.652,0.0,1
0.0,114.572,0.0,1
0.0,107.111,0.0,1
0.0,101.06700000000001,0.0,1
0.0,94.9488,0.0,1
0.0,90.3206,0.0,1
0.0,86.9224,0.0,1
0.0,82.8697,0.0,1
0.0,79.675,0.0,1
0.0,76.7465,0.0,1
0.0,74.9002,0.0,1
0.0,72.0186,0.0,1
0.0,70.4942,0.0,1
0.0,68.6423,0.0,1
0.0,67.0061,0.0,1
0.0,65.3139,0.0,1
0.0,64.2219,0.0,1
0.0,62.691,0.0,1
0.0,62.0346,0.0,1
0.0,61.05,0.0,1
0.0,59.6263,0.0,1
0.0,59.1334,0.0,1
0.0,57.8729,0.0,1
0.0,57.6536,0.0,1
0.0,56.3371,0.0,1
0.0,56.1176,0.0,1
0.0,54.5805,0.0,1
0.0,54.6356,0.0,1
0.0,54.0313,0.0,1
0.0,53.1519,0.0,1
0.0,52.9871,0.0,1
0.0,51.7226,0.0,1
